"summed_obs_error","summed_proc_error","obs0","obs1","proc0","proc1","det_obs_mu0","det_obs_mu1","det_proc_mu0","det_proc_mu1","edm_obs_mu0","edm_obs_mu1","edm_proc_mu0","edm_proc_mu1","proc_true_mu","proc0_mu","proc_det_mu","proc_edm_mu","cor0","cor_det","cor_edm","rmse0","rmse_det","rmse_edm","det_obs_qt0.1","det_obs_qt0.2","det_obs_qt0.3","det_obs_qt0.4","det_obs_qt0.5","det_obs_qt1.1","det_obs_qt1.2","det_obs_qt1.3","det_obs_qt1.4","det_obs_qt1.5","det_proc_qt0.1","det_proc_qt0.2","det_proc_qt0.3","det_proc_qt0.4","det_proc_qt0.5","det_proc_qt1.1","det_proc_qt1.2","det_proc_qt1.3","det_proc_qt1.4","det_proc_qt1.5","edm_obs_qt0.1","edm_obs_qt0.2","edm_obs_qt0.3","edm_obs_qt0.4","edm_obs_qt0.5","edm_obs_qt1.1","edm_obs_qt1.2","edm_obs_qt1.3","edm_obs_qt1.4","edm_obs_qt1.5","edm_proc_qt0.1","edm_proc_qt0.2","edm_proc_qt0.3","edm_proc_qt0.4","edm_proc_qt0.5","edm_proc_qt1.1","edm_proc_qt1.2","edm_proc_qt1.3","edm_proc_qt1.4","edm_proc_qt1.5","gelmandet","gelmanedm","edm_var","Euse","tuse","pcdet","pcedm","pctrue","pcobs","pmdet","pmedm","pmtrue","pmobs","pmdet_analy","pmedm_analy","pmtrue_analy"
0.137895872586647,0.236304212425768,0.220830836720975,NA,0.183085506979765,0.852596097711753,0.129702612084599,NA,0.34235150970761,1.96926179203731,0.381218492497167,NA,0.33334015491791,1.92294650509987,0.461304801281488,0.450264482989267,0.445156243967961,0.386021013832303,0.911107708265023,0.917795098884583,0.890359600320453,0.13769042541059,0.132008767774308,0.160365097356036,0.0122256389110358,0.0371287702104058,0.149337686169069,0.262172816590032,0.32806598723988,NA,NA,NA,NA,NA,0.213430642725972,0.277065077128124,0.348964975201413,0.431706529837112,0.491487772701037,1.87511841903848,1.91668621759796,1.96793205748701,2.03199052247853,2.06234972722484,0.263102704783634,0.331420518741761,0.395803337947292,0.455818668136735,0.489536573918033,NA,NA,NA,NA,NA,0.203661752608458,0.265712031135083,0.327611434060509,0.422394143950721,0.491054370981113,1.73913266552774,1.83776374967092,1.93124820667847,2.01178009871571,2.09708449918007,1.03897582063658,1.00988817262987,0.312268458820565,2,2,0.137931034482759,0.108695652173913,0.121212121212121,0.104477611940299,0.0336134453781513,0.0490196078431373,0.0963855421686747,0.0853658536585366,0.0513056404525927,0.0556893609451975,0.131169996683169
0.145238482583405,0.333463298582207,0.222016626144096,NA,0.434267128193172,1.74812576922228,0.0944526842914171,NA,0.374473462802537,1.99316819174097,0.46789144230646,NA,0.37668318099986,1.9056775933957,0.526220384420799,0.495788896422372,0.492630705717142,0.413375990127026,0.924190071822341,0.925012716505197,0.880895332676649,0.14667420419174,0.145856043061356,0.201947620320708,0.0180446632622659,0.0843246640698696,0.113832355761839,0.183327116196249,0.221472640533196,NA,NA,NA,NA,NA,0.212830318185786,0.31521836020735,0.393354280087346,0.415414876269127,0.478571029095224,1.89949620664247,1.91227284401704,2.00931465461433,2.04428215290583,2.0648120168065,0.390542792475839,0.443112481208068,0.473336325519269,0.493695003903635,0.499034776959854,NA,NA,NA,NA,NA,0.233899725966179,0.297347126355392,0.391175741022753,0.460122806165132,0.491226857009005,1.66901129374343,1.78996010764252,1.91796258345727,2.0211937389051,2.12760984036894,1.28594305190329,1.02728630725829,0.356199146491282,4,1.5,0.133333333333333,0.264705882352941,0.145454545454545,0.145454545454545,0.0423728813559322,0.0803571428571429,0.0957446808510638,0.0957446808510638,0.0524839918229669,0.0658069338232731,0.0950766284209518
0.012403289926862,0.20713085521084,0.0163204294067048,NA,0.0817600258751569,2.87418832278767,0.022273484398538,NA,0.0666964989223235,2.79836374153558,0.158226838323822,NA,0.0930909135929836,2.40056503692176,0.413925729165719,0.415117765116688,0.413169327639747,0.37884215055525,0.999113142690915,0.999084617971271,0.978032929292655,0.0123901488936835,0.01256016888389,0.0683178683476958,0.0103380320828896,0.0119129627167482,0.0193805340112205,0.0391537853199703,0.0648535933586964,NA,NA,NA,NA,NA,0.0514108524177708,0.0586765517882497,0.0672548991790963,0.0756241704621166,0.0871587429553185,2.44888829703584,2.61960149691063,2.81627062262973,2.94251957764901,2.99235663447164,0.096184730748648,0.131266685747969,0.160046554027053,0.191022603612217,0.221300975453935,NA,NA,NA,NA,NA,0.0577963904702116,0.0744575964353789,0.0951400509588819,0.11799273505683,0.148872898914283,1.7708146286001,2.09016755449572,2.4272961922874,2.72269177124127,2.90712309191905,1.01070614939689,1.01631918834273,0.276674547632604,4,3,NA,NA,NA,NA,0,0,0,0,4.36460174165822e-05,0.000297617035150777,0.000179416262451662
0.0453890134051069,0.289520291310915,0.0723060288882927,NA,0.376822593308438,0.729365593863315,0.379808564613682,NA,0.345004369069792,1.98945095038425,0.486369358982587,NA,0.411318343729323,1.96087207068993,0.493059135999638,0.48162327934216,0.431405365583873,0.411214795834148,0.991891713345997,0.972599241587188,0.949026587311918,0.0454916962730927,0.09882988869953,0.132023368487969,0.281874003274117,0.367210679510736,0.380448535688948,0.42138270574001,0.490411854181423,NA,NA,NA,NA,NA,0.283816599440476,0.305411922211717,0.322846592977203,0.391960899547234,0.473342794315463,1.94236910333914,1.97288968165504,1.979620223715,2.00804991547501,2.02671789674774,0.453795016468058,0.475829800796961,0.490344216972851,0.497348288494438,0.499177127726218,NA,NA,NA,NA,NA,0.270167761311853,0.347236905819348,0.425697694931079,0.473998262731841,0.497539290067285,1.75954325729432,1.87743509714248,1.9733250404435,2.04470332604921,2.10758276782843,1.56158265180319,1.07533956923499,0.315347601420582,4,0.75,0.162162162162162,0.196428571428571,0.10989010989011,0.108695652173913,0.0540540540540541,0.133333333333333,0.189655172413793,0.192982456140351,0.046866327582818,0.0666229273950341,0.214237133468398
0.0141957695410826,0.259525746175877,0.017808756474392,NA,0.103014811924702,1.24692217632622,0.0340934562864763,NA,0.103960388204966,1.50231981707183,0.274961128306413,NA,0.0730562027922853,0.726691381434671,0.452007090287026,0.453457225887042,0.450560566637554,0.376113334652002,0.999027308965661,0.999063484146428,0.890677615266837,0.0141513638729765,0.0138484521079975,0.157250761942943,0.0105627875334837,0.0144777598726084,0.0378271718551094,0.0827761798072232,0.141092123898376,NA,NA,NA,NA,NA,0.0722134305769612,0.0883446833779507,0.105653415401779,0.125064593307096,0.149034338386918,1.10541954304603,1.32069611137323,1.50309161560103,1.72471365255008,1.91750826426434,0.128736785793804,0.24772531168602,0.303788073143724,0.343518688468893,0.3753518752375,NA,NA,NA,NA,NA,0.0381840229855235,0.0518014095503522,0.0688625399359737,0.0997643846147597,0.143494026009735,0.508315116197233,0.549406932971088,0.683746670128091,0.927377645252761,1.23791629866145,1.02480016939149,1.09553985180062,0.332241090596935,4,3,NA,NA,NA,NA,0,0,0,0,0.00617104147260212,0.0211914851733105,0.0133491074010949
0.0450590029191507,0.118906937873756,0.0544732777935613,NA,0.0194781787819537,2.97584408790996,0.0222756395890622,NA,0.0201924086257919,2.82337335065491,0.123929200047139,NA,0.0208915972003688,1.84433186675949,0.375999354937801,0.374920436964619,0.373664641589803,0.348347645443561,0.985657587164268,0.986706439427023,0.962512075450062,0.0449144944657905,0.0432075243899966,0.075429261569973,0.0102282490573833,0.012352620931933,0.0200709553059501,0.0395090405390097,0.0624802019838937,NA,NA,NA,NA,NA,0.013263689947351,0.0166585282388071,0.0205908823093893,0.0240209801948427,0.0270200311266027,2.50855761368413,2.70514492625524,2.85567603319245,2.95596036885738,2.99364992452092,0.0868708825736966,0.107188999319314,0.125276934051424,0.145761881244866,0.163634635923451,NA,NA,NA,NA,NA,0.010848386374598,0.0143138743137979,0.0213647602524551,0.029753098943566,0.0401666590694527,1.01397604394663,1.42702591372359,1.91652430639573,2.38457724882368,2.75580269525809,1.051228281082,1.00655781624668,0.171287390118379,4,1.5,NA,NA,NA,NA,0,0,0,0,1.06620622408074e-11,5.74061257067754e-11,1.00631800859174e-11
0.0203549389586334,0.234314970101972,0.024860807264039,NA,0.123769510994649,1.51037571322527,0.0299856020168996,NA,0.105122818899591,1.63844170858341,0.305819888752184,NA,0.103071020776984,1.32057733753567,0.454777254336907,0.453863845941286,0.452243526571807,0.374752155235291,0.997997731496539,0.997956273284609,0.924016806826321,0.0203896112915494,0.0206352003389815,0.139637955347337,0.0109272894048583,0.0153847872753981,0.0286101261629878,0.0582536008096258,0.114406045912272,NA,NA,NA,NA,NA,0.0788507072969261,0.0884436529762393,0.105354736540984,0.123936545534542,0.15409451104335,1.29295150233396,1.45989848256339,1.63079633681108,1.81595019573699,1.98685154152103,0.209397818470234,0.26037222762447,0.310630940721504,0.361614685604248,0.407916914262791,NA,NA,NA,NA,NA,0.0538246241378388,0.0763565439188081,0.105824135609447,0.145814044270034,0.190823545337437,0.751014989097817,1.07561981339679,1.39402453360088,1.69727621296508,1.99197797032943,1.02130497582201,1.01953590465163,0.329901632629325,4,2,NA,0.5,0.142857142857143,0.142857142857143,0,0.00694444444444444,0.00704225352112676,0.00704225352112676,0.00899290624388307,0.0135881604331651,0.0119036500968569
0.200769616582947,0.116549308368419,0.247009544579982,NA,0.0177644256791611,0.657685313035384,0.223946572526551,NA,0.015730379594537,0.771214849744119,0.266653644920934,NA,0.0337506888720795,0.676142072141146,0.390378245995763,0.438610973117255,0.378659607783459,0.359646216233638,0.790475343067456,0.92382483661484,0.851785539644312,0.201002474085372,0.107761753279174,0.151032282422405,0.174795427481879,0.199828455886,0.225167809772631,0.248515186201511,0.274979199241515,NA,NA,NA,NA,NA,0.010302129708489,0.0115793222871881,0.015141854182668,0.0215418624853828,0.0314011098931004,0.507004553300208,0.562426481716451,0.735135802964707,1.03294048247856,1.47739708730566,0.200966113235271,0.234890206522647,0.268867653439442,0.310160525150252,0.352798510704832,NA,NA,NA,NA,NA,0.0147406754485739,0.0229196334088266,0.0344691998042011,0.0449777120946129,0.0636640471152063,0.506263626259652,0.532718663787175,0.651235059233858,0.861051225543147,1.20465305123057,1.01710168379535,1.00712592976561,0.279308788301813,4,1,NA,NA,NA,NA,0,0,0,0,0.000103434749345318,0.00252786020861334,0.000570303436427993
0.11203775636031,0.13177323172806,0.129786202141556,NA,0.0264472593872975,2.45275438479632,0.0888697769237688,NA,0.0211935672167971,2.12360880795099,0.185190445350291,NA,0.0164942359757148,0.803727911872489,0.387081693622529,0.400359408990221,0.381823282847902,0.349436088191673,0.921733702809917,0.939019654422255,0.903485938680848,0.111795059053289,0.0955524370349969,0.121260996802903,0.0240294345671976,0.058158129485201,0.0965499039519241,0.123317633256703,0.14430619165085,NA,NA,NA,NA,NA,0.0107166865440935,0.0143589542522426,0.0212319517009752,0.0323325961017559,0.0465869723379878,1.31989039525753,1.79282731940742,2.16992939905745,2.48922238192383,2.7895260011473,0.141989748866147,0.165185826622632,0.186184593740074,0.207183803496721,0.227506039772373,NA,NA,NA,NA,NA,0.0102281122410491,0.0118529026553023,0.0157786997274007,0.0221201373243428,0.0298868582643773,0.507248872828607,0.577522743109699,0.766732424944288,1.09733631055955,1.55974512266388,1.03046883953872,1.01846990194875,0.211629028666655,4,1.5,NA,NA,NA,NA,0,0,0,0,2.11840001993995e-12,0.000118695729528049,5.15662034578282e-10
0.248274874724246,0.278433102288644,0.341496739256491,NA,0.103855785342358,0.892855969786784,0.402951154858579,NA,0.145659077303437,1.583490675041,0.450441098106011,NA,0.171741665667374,1.56997763684813,0.476829621243108,0.578590175375354,0.447893101536495,0.420155578565611,0.822748085662712,0.864565515792822,0.79405032395581,0.247997314766222,0.17496685274399,0.215731728379828,0.313679586466216,0.358021897993786,0.403349519396853,0.450513682539399,0.4874619473908,NA,NA,NA,NA,NA,0.0794554016483099,0.110244112566569,0.148615704257408,0.195019439178552,0.252990310148354,1.0805703390351,1.39715960029127,1.62848783837003,1.81660039618835,2.01439077899837,0.372753617299196,0.415446042808748,0.455750347114714,0.483994689757532,0.497386588875083,NA,NA,NA,NA,NA,0.0990541421067968,0.137624505452189,0.17579368321491,0.229416122126318,0.305608563620448,0.989135919686971,1.36276269219234,1.65342101354727,1.86757094222516,2.12694661996312,1.01319028529662,1.02396200007119,0.466203213650743,4,1.5,0.6,0.428571428571429,0.307692307692308,0.307692307692308,0.027972027972028,0.0215827338129496,0.0367647058823529,0.0367647058823529,0.0172173295508451,0.0224325205276495,0.0368442148372564
0.214293212328217,0.103315083749784,0.249328805542827,NA,0.01221382694553,0.655258943658832,0.214894404050104,NA,0.0228418526647424,1.14372466346273,0.276293218969648,NA,0.0258841932883847,0.81053195771402,0.381114871915489,0.44264894672484,0.374463524056201,0.343201973359861,0.765831889744899,0.926485534106181,0.881343244598638,0.214109537491053,0.103445709367078,0.132001376361249,0.145013347084959,0.190118498025475,0.222683708912629,0.249729930003777,0.277528904419075,NA,NA,NA,NA,NA,0.0105714568210235,0.0134258034334204,0.0217967220892254,0.0364181125253645,0.0593484320780273,0.544065398634287,0.763589534980631,1.19973044656674,1.60661071671983,2.23133819165485,0.209607582975016,0.246617022214432,0.276618732968994,0.314271256471351,0.347240530371972,NA,NA,NA,NA,NA,0.0120354749127858,0.0174456794119876,0.0255663402821132,0.0392174328872442,0.0563480693734818,0.50744807797665,0.578367512865819,0.796531173181139,1.15456707419527,1.55219529983087,1.00742074745665,1.0083299157106,0.302500962430034,4,2,NA,NA,NA,NA,0,0,0,0,3.24199910951202e-05,0.00062606557495975,4.89643039396001e-05
0.0771260054259751,0.211250841294915,0.129149274184965,NA,0.144214790635702,0.784098486393648,0.171474147212926,NA,0.33335212212505,1.96314476449362,0.459340056804323,NA,0.283169789363635,1.84726044817074,0.448724811341952,0.461092379384362,0.462661947120341,0.400443314348054,0.972185690205825,0.970159119027645,0.928891962487291,0.0769521003100156,0.0805826176313764,0.123577127239487,0.0267408502499701,0.103569828778026,0.193987151288024,0.216011219752896,0.28179769370309,NA,NA,NA,NA,NA,0.216400955935177,0.271940588375238,0.350881937407071,0.399850391523186,0.474720952398351,1.86467696346554,1.90562652181872,1.9499126021741,2.00655183706965,2.03380018911929,0.38645061050123,0.423883238814822,0.467558287344969,0.491347845222269,0.49883255941745,NA,NA,NA,NA,NA,0.139271450996609,0.202933475542021,0.287302745753468,0.385704523462819,0.484555225926619,1.5729896063943,1.70660977321636,1.86327269768047,1.97502068299278,2.08142626647798,1.06620923997733,1.01351521575597,0.278381262526994,4,1.5,0.242424242424242,0.257142857142857,0.123076923076923,0.136363636363636,0.0695652173913043,0.0810810810810811,0.0952380952380952,0.108433734939759,0.0472377279036965,0.0495785463897462,0.114423642371428
